hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
42,0.014283686321108303,0.019960269133326238,0,0.014315300758182485,0.7156058981819965,FALSE
43,0.007286542987637982,0.04168243209387679,0,0.007302670473889944,0.17481088846320908,FALSE
44,0.2182597001889968,0.06654028413462094,0,0.2187427797948026,3.2801137390310022,TRUE
45,0.22978568673022784,0.06756212016461441,0,0.23029427708781255,3.4011023657984296,TRUE
46,0.009855012307169071,0.026904589243350558,0,0.009876824650246772,0.36629484353137737,FALSE
47,0.004470146152250064,0.011647992363359635,0,0.004480040037558498,0.38376966714981064,FALSE
48,0.00601074910235041,0.01759046208614555,0,0.006024052842364929,0.34170501450809215,FALSE
49,0.004786440757049589,0.010506742460381205,0,0.004797034705048813,0.4555589684527137,FALSE
50,0.0014567757440184174,0.00673460309474099,0,0.0014600000618909266,0.21631204148556352,FALSE
51,0.002641894112976331,0.008105478314820697,0,0.002647741482717846,0.3259393228090788,FALSE
52,0.0065555653970812795,0.05275221451516403,0,0.006570074992508718,0.12427090421382844,FALSE
53,0.016993054504577294,0.045924430821266765,0,0.017030665653426116,0.37002210371887984,FALSE
54,0.17616946566094363,0.043164496778593305,0,0.17655938590711284,4.0813510826868225,TRUE
55,0.22783115706398138,0.07945738676559545,0,0.22833542141259658,2.867337655290607,TRUE
56,0.012414813021697457,0.028398221296532435,0,0.012442291035162523,0.4371686836320755,FALSE
57,-0.002612264369077098,0.012517529174087853,0,-0.0026180461585718216,-0.20868849856445032,FALSE
58,0.002946860602775177,0.008309923293304124,0,0.0029533829624096885,0.354619471054524,FALSE
59,0.00782856557466881,0.02041872307903084,0,0.007845892732951174,0.3834013294743398,FALSE
60,0.005352115107614172,0.006916684078580306,0,0.005363961076678432,0.7737978266476974,FALSE
61,0.013148322140393482,0.020052168197815138,0,0.013177423647777067,0.65570575763603,FALSE
62,-0.0016595165144807772,0.017057009707043106,0,-0.001663189563527163,-0.0972923474268492,FALSE
63,0.007522837659648304,0.010584920053894276,0,0.00753948814275635,0.7107127518531038,FALSE
64,0.0014432347132598028,0.011165399591297701,0,0.0014464290604332072,0.1292595667050428,FALSE
65,0.0020167494992181234,0.007149622429810986,0,0.0020212132208866115,0.2820777627094135,FALSE
66,0.024322989349414216,0.046788172855090474,0,0.024376824024788368,0.5198533703110383,FALSE
67,0.006202679875629283,0.011071015788898641,0,0.006216408420782895,0.5602629418927361,FALSE
68,0.005906161248146437,0.015098729478481628,0,0.005919233501270167,0.3911694196895021,FALSE
69,0.015317723106165478,0.026722217505713762,0,0.015351626202493208,0.5732205084735289,FALSE
70,0.036102524329403744,0.052097944310706225,0,0.03618243094160261,0.6929740665791415,FALSE
71,0.05590061724109502,0.061173829359763725,0,0.05602434346319533,0.9137995418325554,FALSE
72,0.021506146839090853,0.057286176771778545,0,0.02155374692709809,0.3754159912742796,FALSE
73,0.001825078199166075,0.008157399727037058,0,0.0018291176899939948,0.22373283892378074,FALSE
74,0.009123334196933132,0.01981445152854023,0,0.009143527098708736,0.46043839183699403,FALSE
75,0.006021109605497674,0.017587674462802894,0,0.006034436276670679,0.34234825179599715,FALSE
76,0.0056326558226653745,0.0067868248667199834,0,0.005645122719449787,0.8299397631852538,FALSE
77,0.12947375786514498,0.04037762129685386,1,0.1297603253435092,3.2065721978335877,TRUE
78,-0.0033708090027752017,0.03505874858082982,1,-0.003378269697914512,-0.09614744219987262,FALSE
79,0.00907232897929387,0.016092769097048383,0,0.009092408989956684,0.5637518890989276,FALSE
80,0.007958361262825045,0.009840056893655802,0,0.007975975701122068,0.8087718748817453,FALSE
81,0.007679205024948537,0.00718364682492784,0,0.007696201599823064,1.068984209844653,FALSE
82,9.074079161927702e-5,0.006178604408084135,0,9.094163046313134e-5,0.014686292506532875,FALSE
83,0.0022295317584906833,0.009174459677857722,0,0.002234466436409193,0.24301504794572154,FALSE
84,0.0015133038714230257,0.006371882125936502,0,0.0015166533044014383,0.23749715413961917,FALSE
85,0.005143514573788309,0.010223726716660962,0,0.005154898842119157,0.50309585891084585,FALSE
