hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
50,-4.696103482475897,5.2269981782191905,0,-4.748353086718678,-0.8984322018791738,FALSE
51,-4.380281186852942,4.908375866975697,0,-4.429016901331811,-0.8924094864706966,FALSE
52,-7.464026307300266,3.7872281278397333,0,-7.547072267013345,-1.9708414849458273,TRUE
53,-7.20922019965195,3.58938956794702,0,-7.289431145542836,-2.0084808470024393,TRUE
54,-5.667674345825157,4.608669645892591,0,-5.730733804086966,-1.2297853353139312,FALSE
55,-5.381801185975699,4.568915119284002,0,-5.441679973385278,-1.1779166488037285,FALSE
56,-7.3425620285376425,3.438237995075196,0,-7.424256557108144,-2.1355595625011574,TRUE
57,-5.393143446860637,2.76542008487352,0,-5.4531484300929165,-1.9502076651429612,FALSE
58,-5.947438334042639,1.7583340035355954,0,-6.0136104915284525,-3.3824280950511914,TRUE
59,-5.793920305723329,1.8687326024685633,0,-5.85838439688272,-3.1004544460077708,TRUE
60,-5.782661023205543,1.769628218095891,0,-5.84699984177292,-3.267726499878969,TRUE
61,-3.751717126477586,3.645281262026412,0,-3.793459335911601,-1.0291982584608592,FALSE
62,-5.035353589819582,4.102272952088605,0,-5.091377745435469,-1.227454547424962,FALSE
63,-1.3383265824730028,1.6400612576749214,0,-1.3532170197350328,-0.8160223139288827,FALSE
64,-1.6198417708098152,1.6891509004970344,0,-1.6378643914306275,-0.9589680651581661,FALSE
65,-1.3598148575359053,1.5728276969590684,0,-1.3749443768096683,-0.8645669580749336,FALSE
66,-4.5524618153206085,5.133395589629825,0,-4.603113239223104,-0.8868324554057778,FALSE
67,-4.2036816748186325,4.827548209541671,0,-4.250452514663095,-0.8707694863637065,FALSE
68,-7.0476257801319555,3.479833936344577,0,-7.126038800466203,-2.025276466938304,TRUE
69,-7.295548543928277,3.317134800379727,0,-7.376719992891594,-2.1993524481106776,TRUE
70,-6.25054864304722,3.4375723253013146,0,-6.320093254684969,-1.8183031661739186,FALSE
71,-6.418883363561857,3.512385970321385,0,-6.490300894431482,-1.8274994313835407,FALSE
72,-7.232386003149455,2.841798244368146,0,-7.312854695503813,-2.545003332830732,TRUE
73,-6.241524049047961,1.8591315727813147,0,-6.310968251598331,-3.357225567263354,TRUE
74,-5.643786311142853,1.8006064530371177,0,-5.706579987280621,-3.1343808091009393,TRUE
75,-5.6422717386651975,1.7192526835050963,0,-5.705048563425468,-3.2818164501346683,TRUE
76,-5.4204367108315665,1.880049601485536,0,-5.480745363317792,-2.8831349484335766,TRUE
77,-5.945686765489972,4.303437885484503,1,-6.011839434741758,-1.381613241251785,FALSE
78,-5.760295368277614,2.9985429507178667,1,-5.824385342963468,-1.9210314685999643,FALSE
